id,title,description,organization,type,category,location,url,deadline,eligibility,source,created_at
312,Summer Science Program (SSP),College-level astrophysics/biochemistry research,SSP,internship,,Various,https://www.sciencebuddies.org/,Varies,,Batch 2 CSV,Tue Jul 08 2025 06:56:05 GMT+0000 (Coordinated Universal Time)
314,Coca-Cola Scholars Program,$20K achievement scholarship,Coca-Cola,internship,,Various,https://www.coca-colascholarsfoundation.org/scholarships/,Varies,,Batch 2 CSV,Tue Jul 08 2025 06:56:05 GMT+0000 (Coordinated Universal Time)
315,Brown Cancer Center HS Summer Research Program,8-week wet-lab research internship for high schoolers in cancer biology,Brown Cancer Center,internship,,Various,https://louisville.edu/medicine/cancer-research/education-and-training/sumint/sumintprogram,Varies,,Batch 3 CSV,Tue Jul 08 2025 06:56:05 GMT+0000 (Coordinated Universal Time)
316,NSHSS Scholarships,"Various scholarships in academics, leadership, and medicine for high school students",NSHSS,internship,,Various,https://www.nshss.org/scholarships/,Varies,,Batch 3 CSV,Tue Jul 08 2025 06:56:05 GMT+0000 (Coordinated Universal Time)
317,Young Scholars STEMM (UIUC),6-week mentored STEM research experience with symposium,University of Illinois,internship,,Various,https://wyse.grainger.illinois.edu/summer-programs/young-scholars-summer-research,Varies,,Batch 3 CSV,Tue Jul 08 2025 06:56:20 GMT+0000 (Coordinated Universal Time)
318,Cedars-Sinai INSPIRE Internship,6–10 week medical research internship with mentoring and workshops,Cedars-Sinai,internship,,Various,https://www.cedars-sinai.edu/education/professional-training-programs/internship/inspire.html,Varies,,Batch 3 CSV,Tue Jul 08 2025 06:56:21 GMT+0000 (Coordinated Universal Time)
319,MSKCC Summer Student Program,8-week paid cancer research internship,Memorial Sloan Kettering,internship,,Various,https://www.sloankettering.edu/education-training/summer-student,Varies,,Batch 3 CSV,Tue Jul 08 2025 06:56:21 GMT+0000 (Coordinated Universal Time)
320,National Merit Scholarship,National scholarship based on PSAT/NMSQT scores and academic achievement,National Merit,internship,,Various,https://www.nationalmerit.org/,Varies,,Batch 3 CSV,Tue Jul 08 2025 06:56:21 GMT+0000 (Coordinated Universal Time)
321,Jack Kent Cooke Scholarships,Highly competitive merit and need-based scholarships for exceptional students,Jack Kent Cooke Foundation,internship,,Various,https://www.jkcf.org/our-scholarships/,Varies,,Batch 3 CSV,Tue Jul 08 2025 06:56:21 GMT+0000 (Coordinated Universal Time)
322,Stanford GRIPS Genomics Internship,8-week mentored genomics research,Stanford,internship,,Various,https://eso.stanford.edu/programs/high-school-students,Varies,,Batch 3 CSV,Tue Jul 08 2025 06:56:21 GMT+0000 (Coordinated Universal Time)
323,US Senate Youth Program,"$10K scholarship and weeklong experience in Washington, D.C.",US Senate,internship,,Various,https://en.wikipedia.org/wiki/United_States_Senate_Youth_Program,Varies,,Batch 3 CSV,Tue Jul 08 2025 06:56:21 GMT+0000 (Coordinated Universal Time)
324,QCaMP Quantum Camp,4-week summer camp on quantum computing and science,QCaMP,internship,,Various,https://arxiv.org/abs/2504.15977,Varies,,Batch 3 CSV,Tue Jul 08 2025 06:56:21 GMT+0000 (Coordinated Universal Time)
325,Summer Science Research Program (Rockefeller),7-week mentored lab research for HS juniors/seniors,Rockefeller University,internship,,Various,https://www.rockefeller.edu/outreach/ssrp/,Varies,,Batch 4 CSV,Tue Jul 08 2025 06:56:21 GMT+0000 (Coordinated Universal Time)
326,FSU Young Scholars Program,6-week residential math/science research for FL students,Florida State University,internship,,Various,https://ysp.osta.fsu.edu/,Varies,,Batch 4 CSV,Tue Jul 08 2025 06:56:21 GMT+0000 (Coordinated Universal Time)
327,Northwestern HPREP/Kim Querrey,6-week paid summer med research program,Northwestern,internship,,Various,https://www.feinberg.northwestern.edu/sites/stem-programs/hs.html,Varies,,Batch 4 CSV,Tue Jul 08 2025 06:56:22 GMT+0000 (Coordinated Universal Time)
328,Gates Scholarship,Last-dollar full ride for low-income seniors,Gates Foundation,internship,,Various,https://www.thegatesscholarship.org/scholarship,Varies,,Batch 4 CSV,Tue Jul 08 2025 06:56:22 GMT+0000 (Coordinated Universal Time)
329,Amazon Future Engineer Scholarship,"$40,000 + internship for CS-interested seniors",Amazon,internship,,Various,https://www.amazonfutureengineer.com/scholarships,Varies,,Batch 4 CSV,Tue Jul 08 2025 06:56:22 GMT+0000 (Coordinated Universal Time)
330,Davidson Fellows Scholarship,$10K–$50K for significant original work,Davidson Institute,internship,,Various,https://www.davidsongifted.org/gifted-programs/fellows-scholarship/,Varies,,Batch 4 CSV,Tue Jul 08 2025 06:56:22 GMT+0000 (Coordinated Universal Time)
331,AFS Global STEM Academies,Fully funded study abroad + STEM innovation,AFS,internship,,Various,https://afs.org/global-stem/,Varies,,Batch 4 CSV,Tue Jul 08 2025 06:56:22 GMT+0000 (Coordinated Universal Time)
332,National Youth Science Camp,All-expenses-paid STEM camp in West Virginia,NYSC,internship,,Various,https://www.nysc.org/,Varies,,Batch 4 CSV,Tue Jul 08 2025 06:56:22 GMT+0000 (Coordinated Universal Time)
333,Hutton Junior Fisheries Biology Program,8-week paid fisheries science internship,Hutton Program,internship,,Various,https://hutton.fisheries.org/,Varies,,Batch 4 CSV,Tue Jul 08 2025 06:56:22 GMT+0000 (Coordinated Universal Time)
334,Shoals Marine Laboratory,Summer fieldwork & marine science courses,Shoals Marine Lab,internship,,Various,https://en.wikipedia.org/wiki/Shoals_Marine_Laboratory,Varies,,Batch 5 CSV,Tue Jul 08 2025 06:56:23 GMT+0000 (Coordinated Universal Time)
335,Worldwide Youth in Science (WYSE),Academic STEM challenge & mentorship,WYSE,internship,,Various,https://en.wikipedia.org/wiki/Worldwide_Youth_in_Science_and_Engineering,Varies,,Batch 5 CSV,Tue Jul 08 2025 06:56:23 GMT+0000 (Coordinated Universal Time)
336,PROMYS (Boston U),6-week intensive math research program,Boston University,internship,,Various,https://promys.org/,Varies,,Batch 5 CSV,Tue Jul 08 2025 06:56:23 GMT+0000 (Coordinated Universal Time)
337,MIT Women's Technology Program,4-week residential summer program in EECS for rising senior girls,MIT,internship,,Various,https://math.mit.edu/research/highschool/primes/,Varies,,Batch 6 CSV,Tue Jul 08 2025 06:56:23 GMT+0000 (Coordinated Universal Time)
338,AI4ALL Summer Camps,Hands-on AI training for underrepresented HS students at top universities,AI4ALL,internship,,Various,https://ai-4-all.org/programs/,Varies,,Batch 6 CSV,Tue Jul 08 2025 06:56:23 GMT+0000 (Coordinated Universal Time)
339,Girls Who Code Summer Immersion,Free 2-week coding intensive for girls and nonbinary students,Girls Who Code,internship,,Various,https://girlswhocode.com/,Varies,,Batch 6 CSV,Tue Jul 08 2025 06:56:23 GMT+0000 (Coordinated Universal Time)
340,NASA Internships for High School Students,STEM internships with NASA engineers and scientists,NASA,internship,,Various,https://www.nasa.gov/learning-resources/for-kids-and-students/,Varies,,Batch 6 CSV,Tue Jul 08 2025 06:56:23 GMT+0000 (Coordinated Universal Time)
341,Carnegie Mellon Pre-College Programs,"Rigorous pre-college courses in STEM, arts, and more",Carnegie Mellon,internship,,Various,https://www.cmu.edu/pre-college/,Varies,,Batch 6 CSV,Tue Jul 08 2025 06:56:23 GMT+0000 (Coordinated Universal Time)
342,Library of Congress Internships,"High school internships in history, archiving, and library science",Library of Congress,internship,,Various,https://www.loc.gov/item/internships/,Varies,,Batch 6 CSV,Tue Jul 08 2025 06:56:23 GMT+0000 (Coordinated Universal Time)
343,Harvard Secondary School Program,7-week for-credit Harvard summer courses for HS students,Harvard,internship,,Various,https://summer.harvard.edu/secondary-school-program/,Varies,,Batch 6 CSV,Tue Jul 08 2025 06:56:24 GMT+0000 (Coordinated Universal Time)
344,Google Computer Science Summer Institute (CSSI),3-week CS intro and mentorship for underrepresented students,Google,internship,,Various,https://buildyourfuture.withgoogle.com/programs/computer-science-summer-institute,Varies,,Batch 6 CSV,Tue Jul 08 2025 06:56:24 GMT+0000 (Coordinated Universal Time)
345,TASS Summer Seminar,Humanities seminars on race and social justice,Telluride Association,internship,,Various,https://tellurideassociation.org/our-programs/high-school-students/tass/,Varies,,Batch 6 CSV,Tue Jul 08 2025 06:56:24 GMT+0000 (Coordinated Universal Time)
346,NYT Summer Academy,Pre-college journalism and writing program with NYT staff,New York Times,internship,,Various,https://nytedu.com/pre-college,Varies,,Batch 7 CSV,Tue Jul 08 2025 06:56:24 GMT+0000 (Coordinated Universal Time)
347,Google CS Summer Institute (CSSI),3-week CS intro & mentorship for underrepresented seniors,Google,internship,,Various,https://buildyourfuture.withgoogle.com/programs/computer-science-summer-institute,Varies,,Batch 7 CSV,Tue Jul 08 2025 06:56:24 GMT+0000 (Coordinated Universal Time)
349,Launch X Young Entrepenership Program,"With classes at MIT, Northwestern, U Michigan, and UPenn, Launch X is a perfect place to learn business and entrepenership. Brining together top aspiring high school entrepreneurs from around the world each summer, LaunchX can help you through the process of launching an actual startup.",LaunchX,internship,,"MIT, Northwestern, U Michigan, UPenn",https://launchx.org/,"EA December 15, RD February 1, Rolling",,CTEE Summer Programs Extra,Tue Jul 08 2025 07:04:18 GMT+0000 (Coordinated Universal Time)
350,Leadership in the Business World -LBW,"Designed to provide students with a glimpse of Wharton's undergraduate curriculum, LBW offers opportunities to learn about leadership in 21st century organizations through a dynamic and rigorous mix of classes with Wharton professors and business leaders, real-time business simulations, and team-building activities all at Wharton",Wharton,internship,,"Wharton, University of Pennsylvania",https://globalyouth.wharton.upenn.edu/programs-courses/leadership-in-the-business-world/,"EA December 15, RD February 1, Rolling",,CTEE Summer Programs Extra,Tue Jul 08 2025 07:04:18 GMT+0000 (Coordinated Universal Time)
351,Teach Me Wall Street: Budget & Beyond the Budget,"Teach Me Wall Street Virtual Summer Camp for Teens, Grades 9-12. Our Wall Street Learning Pathway covers 4 areas Wall Street 101, Investing & Trading, Personal Finance (Budgeting & Beyond), Fintech, Bitcoin and Cryptocurrency. Instruction is live and interactive. This boot camp teaches valuable life skills in matters of personal finance and money management.",Teach Me Wall Street,internship,,Online,https://www.teachmewallstreet.com/budgeting-basics-summer-camp?utm_source=teenlife,The 5 day Boot camp runs twice daily at 10am EST and 1pm EST,,CTEE Summer Programs Extra,Tue Jul 08 2025 07:04:18 GMT+0000 (Coordinated Universal Time)
352,"Campus Oxford: High School Summer Programs in Oxford, UK","Campus Oxford's Advanced Study Program in The United Kingdom is a fantastic opportunity for high school students to gain knowledge and explore a new culture. This program is incredibly unique because it allows students to experience life in an historic Oxford college. During their time there, students will participate in an in-depth academic exploration of various topics and explore the local communities.",Campus Oxford,internship,,"Oxford, United Kingdom",https://campusoxford.com/summer-programme-2022/summer-programme-2022/?utm_source=teenlife,"June, July (Two Weeks, Six Weeks, Four Weeks)",,CTEE Summer Programs Extra,Tue Jul 08 2025 07:04:18 GMT+0000 (Coordinated Universal Time)
353,Georgetown University Summer Pre-College Program – Economics Policy Academy,"Georgetown's Economics Policy Academy provides an interdisciplinary exploration of the complex role played by states and other governing entities in relation to markets, through the lens of both economics and political science. You'll study theoretical concepts from both fields and practice applying them to real-world problems—both in the U.S. and abroad—to assess the situations and evaluate policy solutions.",Georgetown University,internship,,"Georgetown University, Washington D.C.",https://summer.georgetown.edu/?utm_source=teenlife&utm_medium=list&utm_campaign=fy23-dmi-shs-list-tlife-listprem,July (Three Weeks),,CTEE Summer Programs Extra,Tue Jul 08 2025 07:04:18 GMT+0000 (Coordinated Universal Time)
355,Boston Leadership Institute: Investment Banking,"Investment Banking is a program designed for teens with an interest in business and math. Is investment banking for you? Find out by reserving a seat for this one-week summer business program! Hands-on activities, film clips, and lectures bring the field to life.",Boston Leadership Institute,internship,,"Boston, MA",https://www.bostonleadershipinstitute.com/investment-banking/?utm_source=teenlife,June (One Week),,CTEE Summer Programs Extra,Tue Jul 08 2025 07:04:19 GMT+0000 (Coordinated Universal Time)
356,Summer Discovery: University of Cambridge,"Located in the center of the ancient city of Cambridge, 65 miles north of London, Cambridge is a collegiate gem with a history that spans millennia. Connect with world-class instructors in STEM, social sciences, Law & Government, and more.",Summer Discovery,internship,,"Cambridge, United Kingdom",https://www.summerdiscovery.com/cambridge-u?utm_source=teenlife,July (Two Weeks),,CTEE Summer Programs Extra,Tue Jul 08 2025 07:04:19 GMT+0000 (Coordinated Universal Time)
357,Teach Me Wall Street: 2 week Investing and Trading Boot Camp,"Teach Me Wall Street Virtual Summer Camp for Teens, Grades 9-12. Our Wall Street Learning Pathway covers 4 areas Wall Street 101, Investing & Trading, Personal Finance (Budgeting & Beyond), Fintech, Bitcoin and Cryptocurrency. Instruction is live and interactive.",Teach Me Wall Street,internship,,Online,https://www.teachmewallstreet.com/investing-101-for-high-school?utm_source=teenlife,"June, July, August (Two Weeks)",,CTEE Summer Programs Extra,Tue Jul 08 2025 07:04:19 GMT+0000 (Coordinated Universal Time)
358,Dwight Global Online Summer School,"Do you want to continue learning this summer? Dwight Global's summer classes for grades 7-12 are rigorous, full-credit courses. With a curriculum designed to engage and foster critical thinking, students learn from teachers who are both committed to supporting students' academic success.",Dwight Global,internship,,Online,https://www.dwight.edu/dwight-global-online-school/academics/2022?utm_source=teenlife,June (Session Length depends on course),,CTEE Summer Programs Extra,Tue Jul 08 2025 07:04:19 GMT+0000 (Coordinated Universal Time)
359,University of Warwick: Pre-University Summer School,"If you are an enthusiastic and motivated 16-18 year old student wishing to have an unforgettable and inspirational summer experience, our Warwick Pre-University Summer School is for you. Choose between: Introduction to Economics and Finance OR A Taste of Social Sciences.",University of Warwick,internship,,"University of Warwick, United Kingdom",https://warwick.ac.uk/study/summer-with-warwick/pre-university-summer-school?utm_source=teenlife,July (Two Weeks),,CTEE Summer Programs Extra,Tue Jul 08 2025 07:04:19 GMT+0000 (Coordinated Universal Time)
361,National Merit Scholarship Program,The National Merit Scholarship Program is an academic competition for recognition and scholarships that began in 1955. High school students enter the National Merit Program by taking the Preliminary SAT/National Merit Scholarship Qualifying Test (PSAT/NMSQT),National Merit Scholarship Corporation,scholarship,,National,https://www.nationalmerit.org/applying/,PSAT/NMSQT test date (October),,Scholarship HTML Database,Tue Jul 08 2025 07:06:47 GMT+0000 (Coordinated Universal Time)
362,Dell Scholars Program,"The Dell Scholars program recognizes students who demonstrate grit, potential, and ambition in the face of barriers, and provides resources to help them complete college. Recipients receive $20,000 towards college, a laptop, textbook credits, and ongoing support services.",Michael & Susan Dell Foundation,scholarship,,National,https://www.dellscholars.org/,December 1st,,Scholarship HTML Database,Tue Jul 08 2025 07:06:47 GMT+0000 (Coordinated Universal Time)
363,Jack Kent Cooke Foundation College Scholarship,"The Jack Kent Cooke Foundation College Scholarship Program is the largest private scholarship for high-achieving high school seniors with financial need. The scholarship covers up to $55,000 per year for up to four years of undergraduate study.",Jack Kent Cooke Foundation,scholarship,,National,https://www.jkcf.org/our-scholarships/college-scholarship-program/,November 18th,,Scholarship HTML Database,Tue Jul 08 2025 07:06:47 GMT+0000 (Coordinated Universal Time)
364,Ron Brown Scholar Program,The Ron Brown Scholar Program honors the legacy of Ronald H. Brown through a selective scholarship program that advances higher education for community-minded and intellectually gifted African Americans.,CAP Charitable Foundation,scholarship,,National,https://www.ronbrown.org/,January 9th,,Scholarship HTML Database,Tue Jul 08 2025 07:06:48 GMT+0000 (Coordinated Universal Time)
365,Horatio Alger National Scholarship,"The Horatio Alger National Scholarship Program assists high school students who have faced and overcome great obstacles in their young lives. Recipients must demonstrate critical financial need and are selected based on their strength of character, academic performance, involvement in co-curricular and community activities, and commitment to pursuing a bachelor's degree.",Horatio Alger Association,scholarship,,National,https://scholars.horatioalger.org/scholarships/,October 25th,,Scholarship HTML Database,Tue Jul 08 2025 07:06:48 GMT+0000 (Coordinated Universal Time)
366,QuestBridge National College Match,"QuestBridge National College Match is a scholarship and college admission process for high-achieving, low-income students. The program connects these students with leading colleges and universities that provide generous financial aid packages.",QuestBridge,scholarship,,National,https://www.questbridge.org/high-school-students/national-college-match,September 26th,,Scholarship HTML Database,Tue Jul 08 2025 07:06:48 GMT+0000 (Coordinated Universal Time)
367,Hispanic Scholarship Fund,"HSF empowers Hispanic families with the knowledge and resources to successfully complete a higher education, while providing scholarships and support services to as many exceptional Hispanic American students as possible.",Hispanic Scholarship Fund,scholarship,,National,https://www.hsf.net/scholarship,March 30th,,Scholarship HTML Database,Tue Jul 08 2025 07:06:48 GMT+0000 (Coordinated Universal Time)
368,United Negro College Fund Scholarships,"UNCF administers more than 400 scholarship programs on behalf of students, corporations, foundations and other organizations. These scholarships help African American students attend and graduate from college.",United Negro College Fund,scholarship,,National,https://uncf.org/scholarships,Various deadlines,,Scholarship HTML Database,Tue Jul 08 2025 07:06:48 GMT+0000 (Coordinated Universal Time)
369,AXA Achievement Scholarship,"The AXA Achievement Scholarship provides scholarships to outstanding students who have demonstrated ambition and self-drive as evidenced by outstanding achievement in school, community or work-place activities.",AXA Foundation,scholarship,,National,https://us.axa.com/axa-foundation/axa-achievement-scholarship.html,December 15th,,Scholarship HTML Database,Tue Jul 08 2025 07:06:48 GMT+0000 (Coordinated Universal Time)
370,Burger King Scholars Program,"The Burger King Scholars program has awarded more than $48 million in scholarships to over 36,000 students across the United States, Canada and Puerto Rico. The program helps students achieve their educational goals and recognize their accomplishments.",Burger King Foundation,scholarship,,"US, Canada, Puerto Rico",https://www.burgerkingscholarship.com/,December 15th,,Scholarship HTML Database,Tue Jul 08 2025 07:06:48 GMT+0000 (Coordinated Universal Time)
371,Elks National Foundation Most Valuable Student,"The Most Valuable Student scholarship contest is open to all high school seniors who are US citizens and provides scholarships based on scholarship, leadership, and financial need.",Elks National Foundation,scholarship,,National,https://www.elks.org/scholars/scholarships/mvs.cfm,November 5th,,Scholarship HTML Database,Tue Jul 08 2025 07:06:48 GMT+0000 (Coordinated Universal Time)
372,NSHSS Foundation Scholarships,"NSHSS Foundation offers multiple scholarship opportunities throughout the year for NSHSS members who demonstrate academic excellence, leadership, and commitment to service.",National Society of High School Scholars,scholarship,,National,https://www.nshss.org/scholarships/,Various deadlines throughout year,,Scholarship HTML Database,Tue Jul 08 2025 07:06:49 GMT+0000 (Coordinated Universal Time)
373,Available Scholarship,"Available Scholarship - A scholarship opportunity for high school students. Apply early as deadlines vary. Check the official website for detailed eligibility requirements, application procedures, and deadline information.",Available Scholarship,scholarship,,United States,https://www.google.com/,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:46 GMT+0000 (Coordinated Universal Time)
374,JMJ Phillip Group College Scholarship,"JMJ Phillip Group College Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",JMJ Phillip Group College Scholarship,scholarship,,United States,https://www.google.com/,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:46 GMT+0000 (Coordinated Universal Time)
375,Taco Bell Live Mas Scholarship,"Taco Bell Live Mas Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",Taco Bell Live Mas Scholarship,scholarship,,United States,https://www.google.com/,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:46 GMT+0000 (Coordinated Universal Time)
376,GE Reagan Foundation Scholarship,"GE Reagan Foundation Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",GE Reagan Foundation Scholarship,scholarship,,United States,https://www.google.com/,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:46 GMT+0000 (Coordinated Universal Time)
377,The May Firm Scholarship,"The May Firm Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",The May Firm Scholarship,scholarship,,United States,https://www.fastweb.com/scholarships,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:46 GMT+0000 (Coordinated Universal Time)
378,Asian and Pacific Islander American  Scholarship,"Asian and Pacific Islander American  Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",Asian and Pacific Islander American  Scholarship,scholarship,,United States,https://www.google.com/,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:46 GMT+0000 (Coordinated Universal Time)
379,USU Scholarship,"USU Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",USU Scholarship,scholarship,,United States,https://www.fastweb.com/scholarships,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:47 GMT+0000 (Coordinated Universal Time)
380,Awards vary by Scholarship,"Awards vary by Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",Awards vary by Scholarship,scholarship,,United States,https://www.google.com/,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:47 GMT+0000 (Coordinated Universal Time)
381,Love Your Career Scholarship,"Love Your Career Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",Love Your Career Scholarship,scholarship,,United States,https://www.google.com/,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:47 GMT+0000 (Coordinated Universal Time)
382,Jackie Robinson Foundation Scholarship,"Jackie Robinson Foundation Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",Jackie Robinson Foundation Scholarship,scholarship,,United States,https://www.google.com/,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:47 GMT+0000 (Coordinated Universal Time)
383,Grow Ag Leaders Scholarship,"Grow Ag Leaders Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",Grow Ag Leaders Scholarship,scholarship,,United States,https://www.google.com/,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:47 GMT+0000 (Coordinated Universal Time)
384,DECA Scholarship,"DECA Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",DECA Scholarship,scholarship,,United States,https://www.google.com/,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:47 GMT+0000 (Coordinated Universal Time)
385,Washington Crossing Foundation Scholarship,"Washington Crossing Foundation Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",Washington Crossing Foundation Scholarship,scholarship,,United States,https://www.fastweb.com/scholarships,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:47 GMT+0000 (Coordinated Universal Time)
386,Bank of American Student Leaders Program,"Bank of American Student Leaders Program - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",Bank of America,scholarship,,United States,https://www.google.com/,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:47 GMT+0000 (Coordinated Universal Time)
387,Coolidge Scholarship,"Coolidge Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",Coolidge Scholarship,scholarship,,United States,https://www.google.com/,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:47 GMT+0000 (Coordinated Universal Time)
388,CTE Scholarship,"CTE Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",CTE Scholarship,scholarship,,United States,https://www.google.com/,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:48 GMT+0000 (Coordinated Universal Time)
389,Daughters of the American Revolution Scholarship,"Daughters of the American Revolution Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",Daughters of the American Revolution Scholarship,scholarship,,United States,https://www.google.com/,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:48 GMT+0000 (Coordinated Universal Time)
390,Various Scholarship,"Various Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",Various Scholarship,scholarship,,United States,https://www.fastweb.com/scholarships,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:48 GMT+0000 (Coordinated Universal Time)
391,Utah Interscholastic Athletic Administrators Association Scholarship,"Utah Interscholastic Athletic Administrators Association Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",Utah Interscholastic Athletic Administrators Association Scholarship,scholarship,,United States,https://www.fastweb.com/scholarships,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:48 GMT+0000 (Coordinated Universal Time)
392,National DAR Scholarship,"National DAR Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",National DAR Scholarship,scholarship,,United States,https://www.google.com/,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:48 GMT+0000 (Coordinated Universal Time)
393,University of Utah Scholarship,"University of Utah Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",University of Utah Scholarship,scholarship,,United States,https://www.fastweb.com/scholarships,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:48 GMT+0000 (Coordinated Universal Time)
394,Elks National Foundation Legacy Award,"Elks National Foundation Legacy Award - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",Elks National Foundation Legacy Award,scholarship,,United States,https://www.google.com/,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:48 GMT+0000 (Coordinated Universal Time)
395,Wells Fargo Scholarship Program,"Wells Fargo Scholarship Program - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",Wells Fargo Scholarship Program,scholarship,,United States,https://www.fastweb.com/scholarships,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:48 GMT+0000 (Coordinated Universal Time)
396,Joseph James Morelli Scholarship,"Joseph James Morelli Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",Joseph James Morelli Scholarship,scholarship,,United States,https://www.google.com/,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:49 GMT+0000 (Coordinated Universal Time)
397,Scholars Helping Collars Scholarship,"Scholars Helping Collars Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",Scholars Helping Collars Scholarship,scholarship,,United States,https://www.google.com/,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:49 GMT+0000 (Coordinated Universal Time)
398,Information Security Undergraduate Scholarship,"Information Security Undergraduate Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",Information Security Undergraduate Scholarship,scholarship,,United States,https://www.google.com/,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:49 GMT+0000 (Coordinated Universal Time)
399,Dixie State Scholarship,"Dixie State Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",Dixie State Scholarship,scholarship,,United States,https://www.google.com/,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:49 GMT+0000 (Coordinated Universal Time)
400,UVU Scholarship,"UVU Scholarship - A scholarship opportunity for high school students. Research this scholarship online for official application details, requirements, and deadlines. Verify eligibility criteria and application procedures on the official website.",UVU Scholarship,scholarship,,United States,https://www.fastweb.com/scholarships,,,Google Sheets Scholarship Database,Tue Jul 08 2025 07:25:49 GMT+0000 (Coordinated Universal Time)
